Date,Close_Com60,Close_Com120,Close_Com240,K_Open,K_High,K_Low,K_Close
2004-01-27,1449.317905,1395.600084,1264.076199,1538.780691,1552.540039,1534.902496,1534.902496
2004-01-28,1450.471936,1397.437706,1266.224794,1536.841593,1536.841593,1509.397492,1509.397492
2004-01-29,1451.705484,1399.623608,1268.45467,1523.119542,1523.119542,1492.792511,1492.792511
2004-01-30,1452.926451,1401.901886,1270.690951,1507.956026,1507.956026,1495.214996,1495.214996
2004-02-02,1454.078869,1404.120492,1272.780827,1501.585511,1507.589966,1493.694977,1493.694977
2004-02-03,1454.864675,1406.453033,1274.751653,1497.640244,1497.640244,1489.387482,1489.387482
2004-02-04,1455.400643,1408.415902,1276.638967,1493.513863,1493.513863,1469.875,1469.875
2004-02-05,1455.972739,1410.254673,1278.554504,1481.694432,1481.694432,1467.630005,1467.630005
2004-02-06,1456.922255,1412.374181,1280.550496,1474.662218,1498.949951,1474.662218,1485.057495
2004-02-09,1457.796127,1414.333279,1282.600992,1479.859856,1503.040039,1479.859856,1496.742493
2004-02-10,1459.177902,1416.355083,1284.671281,1488.301174,1503.829956,1488.301174,1496.17749
2004-02-11,1460.864031,1418.235164,1286.901406,1492.239332,1514.48999,1492.239332,1504.48999
2004-02-12,1461.796611,1419.888034,1288.994546,1498.364661,1516.209961,1498.364661,1506.292481
2004-02-13,1462.515966,1421.402296,1290.95624,1502.328571,1510.829956,1494.634979,1494.634979
2004-02-17,1464.113707,1422.97541,1293.086405,1498.481775,1512.170044,1498.481775,1503.744995
2004-02-18,1465.948222,1424.638934,1295.253802,1501.113385,1515.439941,1501.113385,1508.544983
2004-02-19,1467.885321,1426.099262,1297.29748,1504.829184,1524.089966,1504.02002,1504.02002
2004-02-20,1469.549836,1427.517704,1299.355909,1504.424602,1504.424602,1484.320007,1484.320007
2004-02-23,1471.166933,1428.704753,1301.326694,1494.372305,1494.372305,1473.94751,1473.94751
2004-02-24,1472.598064,1429.768032,1303.383554,1484.159908,1484.159908,1461.740021,1461.740021
2004-02-25,1473.419191,1430.825574,1305.496777,1472.949964,1474.209961,1467.879975,1467.879975
2004-02-26,1474.479998,1431.776721,1307.590124,1470.41497,1480.880005,1470.41497,1471.192505
2004-02-27,1475.290805,1432.679919,1309.410744,1470.803738,1485.400024,1470.803738,1473.81253
2004-03-01,1476.343063,1433.632623,1311.307604,1472.308134,1490.180054,1472.308134,1480.820007
2004-03-02,1476.764676,1434.545082,1312.944835,1476.56407,1494.670044,1476.56407,1482.202484
2004-03-03,1477.316288,1435.195574,1314.531199,1479.383277,1479.383277,1466.502502,1466.502502
2004-03-04,1478.309675,1436.10377,1316.210496,1472.94289,1481.359985,1472.94289,1473.497467
2004-03-05,1478.964674,1437.25713,1317.83343,1473.220178,1494.290039,1473.220178,1473.872498
2004-03-08,1479.516448,1437.997458,1319.271447,1473.546338,1481.189941,1460.039978,1460.039978
2004-03-09,1479.829673,1438.651883,1320.884546,1466.793158,1466.793158,1438.642487,1438.642487
2004-03-10,1480.375478,1439.223441,1322.33467,1452.717822,1452.717822,1430.230011,1430.230011
2004-03-11,1480.589027,1439.382293,1323.722686,1441.473916,1441.473916,1410.659973,1410.659973
2004-03-12,1480.821931,1439.829834,1325.249422,1426.066944,1431.400024,1423.282532,1423.282532
2004-03-15,1480.541285,1439.827703,1326.708719,1424.674738,1424.674738,1411.88501,1411.88501
2004-03-16,1480.706608,1439.949096,1328.313719,1418.279874,1418.279874,1407.709992,1407.709992
2004-03-17,1481.119672,1440.461965,1329.99248,1412.994933,1432.22998,1412.994933,1424.497498
2004-03-18,1481.406285,1440.704752,1331.456571,1418.746215,1425.76001,1418.619995,1418.619995
2004-03-19,1480.878381,1441.187866,1332.838884,1418.683105,1425.920044,1409.827484,1409.827484
2004-03-22,1480.156122,1441.643932,1334.205372,1414.255294,1414.255294,1381.547516,1381.547516
2004-03-23,1479.161446,1442.141719,1335.514298,1397.901405,1397.901405,1381.03003,1381.03003
2004-03-24,1478.091929,1442.521636,1336.900909,1389.465718,1391.869995,1379.137481,1379.137481
2004-03-25,1477.812413,1443.522948,1338.563471,1384.3016,1425.859985,1384.3016,1409.969971
2004-03-26,1477.35322,1444.179096,1340.143016,1397.135786,1431.22998,1397.135786,1420.605011
2004-03-29,1476.900641,1445.041474,1341.862686,1408.870399,1445.819946,1408.870399,1436.787506
2004-03-30,1476.501286,1445.614671,1343.502934,1422.828952,1445.300049,1422.828952,1438.807495
2004-03-31,1476.025318,1446.079508,1345.095207,1430.818224,1447.949951,1430.818224,1441.100006
2004-04-01,1475.858383,1446.57672,1346.741198,1435.959115,1457.589966,1435.959115,1447.157501
2004-04-02,1475.757094,1447.461147,1348.421942,1441.558308,1490.300049,1441.558308,1483.125
2004-04-05,1475.871771,1448.374426,1350.187768,1462.341654,1508.369995,1462.341654,1498.10498
2004-04-06,1475.538222,1449.101557,1351.804049,1480.223317,1498.339966,1480.223317,1492.637482
2004-04-07,1474.752898,1449.652704,1353.328966,1486.4304,1492.189941,1484.717468,1484.717468
2004-04-08,1474.189189,1450.184261,1354.888429,1485.573934,1503.369995,1485.573934,1492.522491
2004-04-12,1473.482093,1450.826393,1356.593967,1489.048212,1497.5,1489.048212,1492.842499
2004-04-13,1472.644996,1451.204836,1358.105331,1490.945356,1502.52002,1486.815002,1486.815002
2004-04-14,1471.702739,1451.874016,1359.588264,1488.880179,1488.880179,1472.222503,1472.222503
2004-04-15,1470.532416,1452.284999,1361.048553,1480.551341,1481.77002,1467.545014,1467.545014
2004-04-16,1468.845965,1452.505737,1362.436364,1474.048178,1474.048178,1452.130036,1452.130036
2004-04-19,1467.565481,1453.211311,1363.829463,1463.089107,1473.530029,1460.982513,1460.982513
2004-04-20,1465.796127,1453.693196,1365.071777,1462.03581,1479.680054,1456.862518,1456.862518
2004-04-21,1464.51532,1454.352213,1366.304132,1459.449164,1459.449164,1446.027527,1446.027527
2004-04-22,1463.778062,1455.238196,1367.748967,1452.738346,1488.73999,1452.738346,1468.420014
2004-04-23,1462.864352,1455.869262,1369.311983,1460.57918,1497.170044,1460.57918,1492.695007
2004-04-26,1462.24016,1456.366065,1370.704463,1476.637094,1499.449951,1476.637094,1487.860016
2004-04-27,1462.044999,1456.874999,1372.022851,1482.248555,1495.619995,1482.248555,1484.295014
2004-04-28,1461.345483,1457.175327,1373.250372,1483.271784,1483.271784,1463.542511,1463.542511
2004-04-29,1460.349999,1457.078851,1374.420702,1473.407148,1473.407148,1441.137512,1441.137512
2004-04-30,1458.955161,1456.849179,1375.40595,1457.27233,1457.27233,1419.392486,1419.392486
2004-05-03,1457.720323,1456.732212,1376.483677,1438.332408,1438.332408,1414.225037,1414.225037
2004-05-04,1457.067097,1456.584917,1377.763099,1426.278722,1438.48999,1421.777496,1421.777496
2004-05-05,1456.476614,1456.516803,1379.067107,1424.028109,1435.459961,1424.028109,1426.329986
2004-05-06,1455.132259,1456.524835,1380.31471,1425.179048,1425.5,1415.262482,1415.262482
2004-05-07,1453.765806,1456.496556,1381.45,1420.220765,1432.709961,1414.034973,1414.034973
2004-05-10,1452.10145,1456.116064,1382.553512,1417.127869,1417.127869,1395.197479,1395.197479
2004-05-11,1450.612901,1455.968687,1383.583719,1406.162674,1422.51001,1406.162674,1414.279999
2004-05-12,1449.217579,1456.028687,1384.581735,1410.221336,1417.030029,1405.75,1405.75
2004-05-13,1448.130804,1456.219998,1385.553925,1407.985668,1425.689941,1407.985668,1414.23996
2004-05-14,1446.409514,1456.508113,1386.38847,1411.112814,1419.569946,1407.307464,1407.307464
2004-05-17,1444.351612,1456.516309,1387.193305,1409.210139,1409.210139,1381.029999,1381.029999
2004-05-18,1442.943062,1456.794834,1388.015206,1395.120069,1404.27002,1395.120069,1397.512482
2004-05-19,1441.559836,1456.983523,1388.724214,1396.316276,1427.51001,1396.316276,1408.642487
2004-05-20,1440.481126,1456.799588,1389.406652,1402.479382,1408.199951,1398.962494,1398.962494
2004-05-21,1439.612094,1456.773441,1390.212685,1400.720938,1414.109985,1400.720938,1407.397491
2004-05-24,1438.704836,1456.723113,1391.115247,1404.059214,1425.48999,1404.059214,1416.667481
2004-05-25,1438.230481,1456.915489,1392.085206,1410.363348,1450.060059,1410.363348,1429.142487
2004-05-26,1437.96419,1456.971145,1393.017561,1419.752918,1455.0,1419.752918,1448.212494
2004-05-27,1437.538706,1457.227047,1393.983636,1433.982706,1467.630005,1433.982706,1460.367523
2004-05-28,1437.425803,1457.607784,1395.067561,1447.175114,1469.22998,1447.175114,1464.262482
2004-06-01,1437.46532,1457.904178,1396.005412,1455.718798,1469.27002,1455.718798,1462.227509
2004-06-02,1437.188868,1458.373931,1396.93347,1458.973154,1474.099976,1458.973154,1466.497498
2004-06-03,1436.740803,1458.596554,1397.7488,1462.735326,1462.735326,1453.004974,1453.004974
2004-06-04,1436.96532,1459.181636,1398.695701,1457.87015,1472.640015,1457.87015,1461.545014
2004-06-07,1437.835965,1460.021718,1399.803346,1459.707582,1491.449951,1459.707582,1478.117493
2004-06-08,1439.10161,1460.669341,1401.025659,1468.912537,1496.0,1468.912537,1489.329987
2004-06-09,1440.187094,1461.097455,1402.173594,1479.121262,1490.880005,1479.121262,1479.19751
2004-06-10,1440.991449,1461.789669,1403.38409,1479.159386,1481.27002,1477.1875,1477.1875
2004-06-14,1441.939353,1462.243439,1404.392602,1478.173443,1478.173443,1463.057495,1463.057495
2004-06-15,1443.10274,1462.892619,1405.524668,1470.615469,1487.829956,1470.615469,1476.942474
2004-06-16,1443.926933,1463.291635,1406.674669,1473.778972,1483.599976,1473.778972,1479.119995
2004-06-17,1444.673062,1463.601963,1407.693925,1476.449484,1476.449484,1467.649994,1467.649994
2004-06-18,1445.738709,1463.871963,1408.59847,1472.049739,1481.359985,1464.890015,1464.890015
2004-06-21,1446.897418,1463.913438,1409.515371,1468.469877,1472.650024,1461.162506,1461.162506
2004-06-22,1448.588223,1464.173111,1410.312809,1464.816192,1475.119995,1463.682495,1463.682495
2004-06-23,1450.389192,1464.58016,1411.119214,1464.249344,1495.050049,1464.249344,1482.212524
2004-06-24,1451.396451,1464.72721,1411.917355,1473.230934,1502.140015,1473.230934,1491.727509
2004-06-25,1452.734999,1464.959751,1412.866652,1482.479222,1503.910034,1482.479222,1494.827484
2004-06-28,1453.553707,1465.165898,1413.744751,1488.653353,1508.52002,1488.653353,1498.539978
2004-06-29,1454.527901,1465.510816,1414.612148,1493.596666,1507.050049,1493.596666,1498.50003
2004-06-30,1455.789675,1465.675243,1415.530206,1496.048348,1523.47998,1496.048348,1512.582489
2004-07-01,1456.375965,1465.579423,1416.346652,1504.315418,1514.819946,1499.207458,1499.207458
2004-07-02,1456.229028,1465.308357,1417.277438,1501.761438,1501.761438,1483.214966,1483.214966
2004-07-06,1455.218382,1464.612127,1418.045206,1492.488202,1492.488202,1457.29248,1457.29248
2004-07-07,1454.55564,1464.054996,1418.92004,1474.890341,1474.890341,1450.419983,1450.419983
2004-07-08,1453.735802,1463.164504,1419.636983,1462.655162,1462.655162,1438.55249,1438.55249
2004-07-09,1453.00177,1462.469585,1420.345578,1450.603826,1451.390015,1441.955017,1441.955017
2004-07-12,1451.972414,1461.633766,1421.082561,1446.279422,1446.279422,1428.855011,1428.855011
2004-07-13,1451.259512,1460.786799,1421.703925,1437.567216,1439.780029,1432.662506,1432.662506
2004-07-14,1450.29806,1459.659177,1422.263925,1435.114861,1435.114861,1418.900024,1418.900024
2004-07-15,1449.595965,1458.536636,1422.845536,1427.007442,1427.719971,1419.622498,1419.622498
2004-07-16,1448.678384,1457.270817,1423.376073,1423.31497,1426.48999,1409.330017,1409.330017
2004-07-19,1447.441127,1456.175325,1423.871239,1416.322493,1416.322493,1397.155029,1397.155029
2004-07-20,1447.185803,1455.272538,1424.518884,1406.738761,1421.069946,1406.738761,1409.407471
2004-07-21,1446.146447,1453.902947,1425.011404,1408.073116,1433.27002,1408.073116,1409.919983
2004-07-22,1444.904673,1452.995406,1425.750206,1408.99655,1411.430054,1395.882507,1395.882507
2004-07-23,1442.944511,1452.043849,1426.412809,1402.439528,1402.439528,1383.825012,1383.825012
2004-07-26,1441.135963,1450.994669,1427.037726,1393.13227,1393.13227,1372.017517,1372.017517
2004-07-27,1439.717092,1450.162046,1427.798966,1382.574894,1395.949951,1382.574894,1383.349976
2004-07-28,1438.599672,1449.30885,1428.462643,1382.962435,1392.47998,1380.252502,1380.252502
2004-07-29,1438.07048,1448.544096,1429.114917,1381.607468,1403.800049,1381.607468,1396.437531
2004-07-30,1438.054835,1448.034097,1429.776156,1389.022499,1412.0,1389.022499,1401.07251
2004-08-02,1437.910318,1447.552949,1430.414297,1395.047504,1408.310059,1395.047504,1397.972504
2004-08-03,1437.217254,1446.5709,1430.932933,1396.510004,1404.900024,1391.350006,1391.350006
2004-08-04,1436.423543,1445.655325,1431.323015,1393.930005,1393.930005,1376.597473,1376.597473
2004-08-05,1435.420961,1444.451636,1431.545123,1385.263739,1385.263739,1367.505005,1367.505005
2004-08-06,1433.954995,1442.821472,1431.609462,1376.384372,1376.384372,1328.554993,1328.554993
2004-08-09,1432.692576,1441.325488,1431.626734,1352.469682,1352.469682,1319.919952,1319.919952
2004-08-10,1431.479994,1440.196308,1431.80099,1336.194817,1346.709961,1335.939972,1335.939972
2004-08-11,1430.025479,1438.705161,1431.875412,1336.067394,1336.067394,1320.669983,1320.669983
2004-08-12,1428.208384,1437.040735,1431.856321,1328.368688,1328.368688,1310.480011,1310.480011
2004-08-13,1426.724029,1435.590079,1431.810411,1319.42435,1319.42435,1309.472504,1309.472504
2004-08-16,1425.868221,1434.317456,1431.787725,1314.448427,1334.780029,1314.448427,1320.154999
2004-08-17,1424.872253,1433.268029,1431.765081,1317.301713,1344.540039,1317.301713,1336.262482
2004-08-18,1424.346286,1432.462127,1431.77599,1326.782098,1363.73999,1326.782098,1346.077484
2004-08-19,1423.642576,1431.503275,1431.747271,1336.429791,1361.22998,1336.429791,1354.084991
2004-08-20,1422.974188,1430.598357,1431.720287,1345.257391,1373.01001,1345.257391,1360.07251
2004-08-23,1422.279511,1429.782947,1431.757478,1352.66495,1377.670044,1352.66495,1370.88501
2004-08-24,1421.022416,1428.801718,1431.687436,1361.77498,1379.050049,1361.77498,1371.660004
2004-08-25,1419.978868,1428.112784,1431.764337,1366.717492,1391.219971,1366.717492,1378.287506
2004-08-26,1418.702578,1427.439751,1431.977973,1372.502499,1388.839966,1372.502499,1384.077484
2004-08-27,1417.449998,1426.679096,1432.134006,1378.289991,1393.22998,1378.289991,1387.752502
2004-08-30,1415.827416,1425.81803,1432.17661,1383.021246,1384.140015,1375.732483,1375.732483
2004-08-31,1414.28645,1425.22426,1432.263015,1379.376864,1379.376864,1365.990021,1365.990021
2004-09-01,1413.201772,1424.736473,1432.242932,1372.683443,1384.849976,1371.664978,1371.664978
2004-09-02,1412.287255,1424.579424,1432.33194,1372.17421,1402.069946,1372.17421,1387.192474
2004-09-03,1410.357739,1424.330407,1432.214956,1379.683342,1393.5,1379.683342,1379.934998
2004-09-07,1408.516932,1423.924177,1432.171898,1379.80917,1390.599976,1379.80917,1381.862488
2004-09-08,1407.021287,1423.734833,1432.21508,1380.835829,1393.689941,1380.835829,1380.912506
2004-09-09,1405.573868,1423.607457,1432.229047,1380.874168,1396.550049,1380.874168,1386.667511
2004-09-10,1404.837739,1423.477211,1432.532188,1383.77084,1414.550049,1383.77084,1401.290009
2004-09-13,1404.001288,1423.555653,1432.951981,1392.530424,1435.949951,1392.530424,1423.837464
2004-09-14,1403.265481,1423.849014,1433.468758,1408.183944,1435.910034,1408.183944,1429.600006
2004-09-15,1402.479514,1424.126965,1433.798468,1418.891975,1425.51001,1418.891975,1419.715027
2004-09-16,1401.72661,1424.519833,1434.270659,1419.303501,1429.930054,1419.303501,1419.622498
2004-09-17,1401.292256,1424.884096,1434.646527,1419.463,1427.589966,1419.463,1421.350006
2004-09-20,1400.483385,1424.874752,1435.008593,1420.406503,1437.300049,1420.406503,1423.680024
2004-09-21,1399.554191,1425.042949,1435.258965,1422.043264,1440.810059,1422.043264,1432.932526
2004-09-22,1398.1979,1424.730735,1435.352023,1427.487895,1427.487895,1414.204987,1414.204987
2004-09-23,1396.70419,1424.407129,1435.40661,1420.846441,1420.846441,1407.000031,1407.000031
2004-09-24,1395.18774,1424.084506,1435.475411,1413.923236,1414.560059,1404.705017,1404.705017
2004-09-27,1393.250644,1423.529834,1435.428304,1409.314126,1409.314126,1388.787506,1388.787506
2004-09-28,1391.203223,1422.705243,1435.365618,1399.050816,1399.050816,1387.807495,1387.807495
2004-09-29,1389.933708,1421.905981,1435.349668,1393.429156,1411.819946,1393.429156,1400.497467
2004-09-30,1388.829676,1421.243358,1435.31694,1396.963312,1417.98999,1396.963312,1410.962494
2004-10-01,1388.946289,1421.005489,1435.463015,1403.962903,1452.939941,1403.962903,1438.922485
2004-10-04,1389.051451,1420.788276,1435.596486,1421.442694,1472.209961,1421.442694,1463.129975
2004-10-05,1389.545483,1420.508194,1435.876403,1442.286334,1467.22998,1442.286334,1459.852478
2004-10-06,1390.099676,1420.520325,1436.145205,1451.069406,1474.359985,1451.069406,1465.379974
2004-10-07,1390.48129,1420.357292,1436.284213,1458.22469,1474.699951,1458.22469,1463.764984
2004-10-08,1390.518062,1420.123767,1436.464213,1460.994837,1460.994837,1441.399994,1441.399994
2004-10-11,1390.867739,1420.030898,1436.710576,1451.197416,1451.197416,1436.535004,1436.535004
2004-10-12,1391.17548,1419.715488,1436.976651,1443.86621,1443.86621,1428.644989,1428.644989
2004-10-13,1391.857575,1419.695488,1437.212394,1436.255599,1453.719971,1436.255599,1441.329986
2004-10-14,1392.316284,1419.484012,1437.23384,1438.792792,1438.792792,1429.845001,1429.845001
2004-10-15,1392.476123,1419.037126,1437.279543,1434.318896,1441.819946,1430.617493,1430.617493
2004-10-18,1393.617093,1418.711717,1437.444543,1432.468194,1457.310059,1432.468194,1441.880005
2004-10-19,1394.186287,1418.410652,1437.557807,1437.1741,1470.140015,1437.1741,1455.087525
2004-10-20,1395.424675,1418.187619,1437.595535,1446.130812,1456.189941,1445.884979,1445.884979
2004-10-21,1397.140643,1418.36598,1437.783179,1446.007896,1478.459961,1446.007896,1466.375
2004-10-22,1397.894675,1418.422455,1437.819088,1456.191448,1473.689941,1455.747498,1455.747498
2004-10-25,1398.682093,1418.678275,1437.788055,1455.969473,1455.969473,1433.79248,1433.79248
2004-10-26,1399.385157,1418.898356,1437.810411,1444.880976,1444.880976,1435.127502,1435.127502
2004-10-27,1400.669674,1419.373111,1438.0807,1440.004239,1483.130005,1440.004239,1460.597504
2004-10-28,1401.972739,1419.854258,1438.400865,1450.300872,1491.859985,1450.300872,1480.855011
2004-10-29,1403.7079,1420.437209,1438.579377,1465.577942,1496.97998,1465.577942,1486.235016
2004-11-01,1405.47532,1421.114259,1438.781526,1475.906479,1494.880005,1475.906479,1487.445007
2004-11-02,1407.755804,1421.915324,1439.142353,1481.675743,1509.560059,1481.675743,1496.009979
2004-11-03,1410.797578,1422.587455,1439.597477,1488.842861,1523.51001,1488.842861,1510.554993
2004-11-04,1413.980965,1423.418357,1440.22351,1499.698927,1519.209961,1499.698927,1506.424988
2004-11-05,1416.860482,1424.304833,1440.82822,1503.061958,1534.839966,1503.061958,1524.882477
2004-11-08,1420.126288,1425.348112,1441.504419,1513.972218,1532.459961,1513.972218,1526.709992
2004-11-09,1423.716125,1426.553849,1442.13946,1520.341105,1534.369995,1520.341105,1527.442505
2004-11-10,1427.090966,1427.534096,1442.543386,1523.891805,1530.01001,1521.372498,1521.372498
2004-11-11,1430.55645,1428.725571,1443.081981,1522.632152,1542.390015,1522.632152,1532.797485
2004-11-12,1434.148225,1430.04967,1443.653469,1527.714818,1558.410034,1527.714818,1548.987518
2004-11-15,1437.329354,1431.302046,1444.218386,1538.351168,1562.040039,1538.351168,1556.835022
2004-11-16,1440.479193,1432.404997,1444.637601,1547.593095,1554.790039,1547.593095,1549.987518
2004-11-17,1443.775806,1433.416473,1445.212931,1548.790306,1580.26001,1548.790306,1568.745026
2004-11-18,1447.161452,1434.456965,1445.878386,1558.767666,1581.790039,1558.767666,1573.602539
2004-11-19,1450.102258,1435.186473,1446.373138,1566.185102,1580.930054,1565.917511,1565.917511
2004-11-22,1452.991128,1436.023031,1447.039956,1566.051306,1568.859985,1558.067505,1558.067505
2004-11-23,1455.872096,1436.794014,1447.63727,1562.059406,1573.52002,1562.059406,1563.919983
2004-11-24,1459.000967,1437.763933,1448.45913,1562.989694,1583.069946,1562.989694,1577.290008
2004-11-26,1462.393226,1438.854507,1449.241361,1570.139851,1587.079956,1570.139851,1581.3125
2004-11-29,1465.808708,1439.882375,1449.916898,1575.726176,1593.160034,1575.726176,1581.832489
2004-11-30,1468.930321,1440.538523,1450.554212,1578.779332,1583.150024,1576.317505,1576.317505
2004-12-01,1472.298226,1441.449835,1451.423345,1577.548418,1607.160034,1577.548418,1592.702515
2004-12-02,1476.190646,1442.627294,1452.290576,1585.125467,1623.599976,1585.125467,1609.622498
2004-12-03,1479.941615,1443.718524,1453.176527,1597.373982,1631.900024,1597.373982,1620.029999
2004-12-06,1483.858066,1445.037786,1453.954543,1608.701991,1625.609985,1608.701991,1615.809967
2004-12-07,1487.048387,1445.940491,1454.628757,1612.255979,1628.25,1607.367493,1607.367493
2004-12-08,1490.095323,1446.939835,1455.332064,1609.811736,1609.811736,1598.0,1598.0
2004-12-09,1493.038066,1448.134589,1455.999915,1603.905868,1615.599976,1597.287506,1597.287506
2004-12-10,1495.792744,1449.286311,1456.669213,1600.596687,1611.22998,1600.596687,1604.642486
2004-12-13,1499.113067,1450.662787,1457.401857,1602.619586,1621.369995,1602.619586,1617.11502
2004-12-14,1502.491937,1451.913524,1458.05099,1609.867303,1632.170044,1609.867303,1624.007477
2004-12-15,1505.674679,1452.979999,1458.685783,1616.93739,1635.699951,1616.93739,1625.442474
2004-12-16,1508.624679,1453.95795,1459.263055,1621.189932,1625.829956,1614.125,1614.125
2004-12-17,1511.216614,1454.763114,1459.812808,1617.657466,1617.657466,1604.154999,1604.154999
2004-12-20,1514.24484,1455.573769,1460.206981,1610.906232,1613.780029,1599.199982,1599.199982
2004-12-21,1517.526936,1456.423032,1460.653262,1605.053107,1611.339966,1603.522492,1603.522492
2004-12-22,1520.986934,1457.217539,1461.063634,1604.2878,1619.560059,1604.2878,1610.459991
2004-12-23,1524.667902,1458.235573,1461.407105,1607.373896,1619.180054,1607.373896,1612.615021
2004-12-27,1528.182257,1459.271638,1461.767146,1609.994458,1623.800049,1609.994458,1613.242493
2004-12-28,1531.623063,1460.734589,1462.115989,1611.618476,1624.189941,1611.618476,1616.947479
2004-12-29,1535.045804,1462.148195,1462.529914,1614.282978,1629.900024,1614.282978,1623.392486
2004-12-30,1537.800966,1463.72713,1462.900493,1618.837732,1628.73999,1618.837732,1625.072479
2004-12-31,1540.415643,1465.21172,1463.268716,1621.955106,1628.910034,1621.955106,1623.677521
2005-01-03,1542.701934,1466.616638,1463.474873,1622.816314,1635.449951,1616.625,1616.625
2005-01-04,1544.27403,1467.789998,1463.55322,1619.720657,1619.720657,1590.212494,1590.212494
2005-01-05,1546.015804,1469.000735,1463.624129,1604.966576,1604.966576,1568.990021,1568.990021
2005-01-06,1548.057095,1470.161391,1463.736113,1586.978299,1586.978299,1563.192505,1563.192505
2005-01-07,1550.106774,1471.576473,1463.874956,1575.085402,1577.76001,1564.872528,1564.872528
2005-01-10,1552.202259,1472.954752,1463.921485,1569.978965,1577.709961,1565.600006,1565.600006
2005-01-11,1554.120647,1474.039425,1464.062684,1567.789486,1567.789486,1554.395019,1554.395019
2005-01-12,1556.387906,1475.50836,1464.369337,1561.092252,1566.689941,1559.337494,1559.337494
2005-01-13,1558.229843,1476.628606,1464.570907,1560.214873,1568.540039,1556.18753,1556.18753
2005-01-14,1559.904035,1478.150163,1464.852023,1558.201202,1563.790039,1556.765014,1556.765014
2005-01-18,1561.995808,1479.831229,1465.205949,1557.483108,1574.390015,1557.483108,1563.487488
2005-01-19,1563.502099,1481.094754,1465.428263,1560.485298,1573.02002,1559.277527,1559.277527
2005-01-20,1564.143551,1482.166967,1465.642933,1559.881412,1559.881412,1522.612549,1522.612549
2005-01-21,1565.198228,1483.02836,1465.802478,1541.24698,1541.24698,1512.362518,1512.362518
2005-01-24,1565.973875,1483.686311,1465.7269,1526.804749,1526.804749,1494.735016,1494.735016
2005-01-25,1566.755003,1484.376803,1465.725495,1510.769882,1510.769882,1494.217499,1494.217499
2005-01-26,1567.222422,1485.441311,1465.761528,1502.49369,1513.439941,1502.49369,1504.952515
2005-01-27,1567.551939,1486.493279,1465.734131,1503.723102,1512.73999,1503.723102,1505.725006
2005-01-28,1567.757423,1487.690165,1465.726362,1504.724054,1512.819946,1502.479981,1502.479981
2005-01-31,1568.254841,1489.365,1465.871652,1503.602017,1523.27002,1503.602017,1517.780029
2005-02-01,1568.719843,1491.043935,1465.942272,1510.691023,1527.910034,1510.691023,1522.467529
2005-02-02,1569.061939,1492.506149,1466.01504,1516.579276,1531.219971,1516.579276,1524.764984
2005-02-03,1568.933552,1494.010984,1466.1119,1520.67213,1520.67213,1511.137482,1511.137482
2005-02-04,1569.082746,1495.896722,1466.328387,1515.904806,1534.969971,1515.904806,1521.222473
2005-02-07,1569.113714,1497.710083,1466.598222,1518.56364,1538.380005,1518.56364,1531.157501
2005-02-08,1569.205488,1499.397378,1466.890123,1524.86057,1542.410034,1524.86057,1532.922516
2005-02-09,1569.040165,1500.799756,1467.041321,1528.891543,1534.47998,1520.075012,1520.075012
2005-02-10,1568.477746,1501.972706,1467.164048,1524.483278,1524.483278,1507.777466,1507.777466
2005-02-11,1568.027745,1503.425739,1467.412519,1516.130372,1535.540039,1516.130372,1517.455017
2005-02-14,1567.66081,1504.831313,1467.613842,1516.792694,1540.01001,1516.792694,1534.892486
2005-02-15,1567.640972,1506.277215,1467.919958,1525.84259,1561.170044,1525.84259,1545.547516
2005-02-16,1567.177908,1507.692215,1468.23533,1535.695053,1547.689941,1535.695053,1541.682495
2005-02-17,1566.185649,1508.758772,1468.392066,1538.688774,1546.689941,1532.057495,1532.057495
2005-02-18,1565.593553,1509.835986,1468.567314,1535.373134,1535.373134,1517.845001,1517.845001
2005-02-22,1564.396616,1510.700821,1468.786115,1526.609068,1526.609068,1503.524963,1503.524963
2005-02-23,1563.340003,1511.759427,1469.032479,1515.067016,1515.067016,1498.449982,1498.449982
2005-02-24,1562.294195,1512.980984,1469.44657,1506.758499,1517.880005,1505.229981,1505.229981
2005-02-25,1561.465808,1514.201804,1469.961859,1505.99424,1528.0,1505.99424,1521.029999
2005-02-28,1560.346132,1515.125411,1470.290867,1513.51212,1524.699951,1512.737519,1512.737519
2005-03-01,1559.632423,1516.399428,1470.817231,1513.12482,1529.369995,1513.12482,1522.112488
2005-03-02,1558.311939,1517.575166,1471.305702,1517.618654,1541.140015,1517.618654,1524.770019
2005-03-03,1556.678713,1518.682707,1471.648678,1521.194337,1530.680054,1518.755005,1518.755005
2005-03-04,1555.165486,1519.740494,1472.073512,1519.974671,1530.589966,1519.974671,1523.16748
2005-03-07,1553.965647,1520.8241,1472.67938,1521.571076,1552.530029,1521.571076,1536.375
2005-03-08,1552.986938,1521.65451,1473.287892,1528.973038,1549.560059,1528.973038,1536.627533
2005-03-09,1551.697744,1522.372625,1473.915743,1532.800286,1537.969971,1526.824981,1526.824981
2005-03-10,1550.320163,1523.266723,1474.504669,1529.812634,1529.812634,1520.63501,1520.63501
2005-03-11,1548.715001,1523.98533,1474.834338,1525.223822,1533.849976,1517.532501,1517.532501
2005-03-14,1547.004194,1524.713116,1475.246322,1521.378161,1521.378161,1510.509979,1510.509979
